CUSTOMER_ID,OVERDUE_BALANCE,BASE_USAGE,CREDIT_HISTORY,ALTERNATE_USAGE,STANDING_CHARGE,BASE_CHARGE,ALTERNATE_CHARGE,LEVY,TAX,TOTAL_NET,TOTAL_TO_PAY,FIRST_NAME,LAST_NAME,PHONE_1,EMAIL,AGE,IS_REGISTERED_FOR_ALERTS,OWNS_HOME,COMPLAINTS,HAS_THERMOSTAT,HAS_HOME_AUTOMATION,PV_ZONING,WIND_ZONING,SMART_METER_COMMENTS,IS_CAR_OWNER,HAS_EV,HAS_PV,HAS_WIND,EBILL,IN_WARRANTY,CITY,MARITAL_STATUS,EDUCATION,SEGMENT,EMPLOYMENT,BUILDING_TYPE,MISSED_PAYMENT,BILLING_MONTH,RATIO_THIS_MONTH_BASE_USAGE_VS_LAST_MONTH,RATIO_THIS_MONTH_BASE_USAGE_VS_AVG_LOOKBACK_WINDOW,RATIO_THIS_MONTH_ALTERNATE_USAGE_VS_LAST_MONTH,RATIO_THIS_MONTH_ALTERNATE_USAGE_VS_AVG_LOOKBACK_WINDOW,RATIO_THIS_MONTH_TOTAL_TO_PAY_VS_LAST_MONTH,RATIO_THIS_MONTH_TOTAL_TO_PAY_VS_AVG_LOOKBACK_WINDOW,NUM_MISSED_PAYMENTS_LOOKBACK_WINDOW,BILLING_MONTH_NUMBER,Partition
236,622.380000,526.970000,E,0.000000,8.730000,68.190000,0.000000,2.310000,15.530000,79.230000,717.140000,Evangeline,Koelpin,662-441-9882,Evangeline.Koelpin@dannie.org,17,1,1,1,1,1,1,1,Positive,1,0,0,0,0,0,Santa Clara,M,Bachelors degree or more,0,Employed part-time,Condominium,Missed Payment,201904,0.911618,0.875046,0.000000,0.000000,1.152254,1.388855,3,4,2_Testing
444,595.680000,450.450000,E,0.000000,8.730000,58.290000,0.000000,2.010000,13.530000,69.030000,678.240000,Hank,Weber,815-330-3376,Hank.Weber@marley.co.uk,59,0,1,0,1,1,0,1,Neutral,0,0,0,0,0,1,Santa Clara,U,Some college,0,Retired,Apartment,Missed Payment,201903,0.918779,0.946987,0.000000,0.000000,1.138598,1.336249,3,3,1_Training
380,583.600000,1181.570000,E,0.000000,17.450000,152.900000,0.000000,5.110000,34.390000,175.460000,793.440000,Yvonne,Hodkiewicz,612-741-2250,Yvonne.Hodkiewicz@dina.name,55,1,1,0,1,1,1,1,Negative,0,0,1,0,1,0,Palo Alto,U,Associate degree,High Flyers,Employed full-time,Condominium,Missed Payment,201902,1.131913,1.088483,0.000000,0.000000,1.359561,2.017084,3,2,1_Training
311,578.900000,1084.300000,E,0.000000,5.620000,140.310000,0.000000,4.380000,29.460000,150.310000,758.670000,Jed,DuBuque,772-708-1264,Jed.DuBuque@weldon.biz,47,1,1,1,0,1,1,0,Neutral,1,1,0,0,1,0,Santa Clara,S,Some college,Budget Payment Plan Members,Retired,Condominium,Missed Payment,201903,0.930929,0.929036,0.000000,0.000000,1.310537,1.945906,3,3,1_Training
348,573.710000,1159.080000,E,0.000000,17.450000,149.980000,0.000000,5.020000,33.800000,172.460000,779.970000,Meda,Vandervort,660-428-7764,Meda.Vandervort@jared.io,17,1,1,0,0,0,1,1,Neutral,0,0,0,1,0,0,Mountain View,M,Some college,0,Employed part-time,Condominium,Missed Payment,201811,1.123390,1.088512,0.000000,0.000000,1.359520,2.041218,3,11,1_Training
367,553.280000,821.230000,E,194.430000,8.950000,121.050000,17.540000,4.430000,29.780000,151.960000,735.030000,Kennedi,Nitzsche,401-429-5507,Kennedi.Nitzsche@olin.us,31,1,1,1,0,0,0,1,Neutral,0,0,0,0,1,1,Palo Alto,S,Some college,High Flyers,Student,Condominium,Missed Payment,201905,0.976725,0.984035,0.983559,0.988058,1.328496,1.986031,3,5,1_Training
411,538.820000,766.290000,E,0.000000,8.730000,99.160000,0.000000,3.240000,21.780000,111.120000,671.720000,Broderick,Hauck,714-620-3992,Broderick.Hauck@floyd.co.uk,18,1,1,1,0,0,1,1,Negative,1,0,1,0,0,1,Santa Clara,S,Some college,Budget Payment Plan Members,Student,Apartment,Missed Payment,201903,0.945092,0.945628,0.000000,0.000000,1.246650,1.676227,3,3,1_Training
339,524.040000,892.950000,E,0.000000,14.870000,115.550000,0.000000,3.910000,26.330000,134.330000,684.700000,Darius,Dooley,419-291-9040,Darius.Dooley@rebeka.org,69,0,0,0,0,1,1,0,Negative,1,0,0,0,0,0,Santa Clara,M,Some college,Budget Payment Plan Members,Employed full-time  Student,Condominium,Missed Payment,201812,1.182809,1.236744,0.000000,0.000000,1.306580,1.767044,3,12,1_Training
288,520.970000,956.180000,E,0.000000,17.450000,123.730000,0.000000,4.240000,28.500000,145.420000,694.890000,Dedrick,Maggio,562-699-3768,Dedrick.Maggio@jackson.us,37,1,0,0,1,0,1,0,Negative,0,0,1,0,0,0,Mountain View,U,Less than 9th grade,0,Student,Condominium,Missed Payment,201810,0.903233,1.001715,0.000000,0.000000,1.333839,2.061621,3,10,2_Testing
236,519.480000,578.060000,E,0.000000,8.730000,74.800000,0.000000,2.510000,16.860000,86.040000,622.380000,Evangeline,Koelpin,662-441-9882,Evangeline.Koelpin@dannie.org,17,1,1,1,1,1,1,1,Positive,1,0,0,0,0,0,Santa Clara,M,Bachelors degree or more,0,Employed part-time,Condominium,Missed Payment,201903,0.907629,0.924162,0.000000,0.000000,1.198083,1.519482,3,3,1_Training
444,506.770000,490.270000,E,0.000000,8.730000,63.440000,0.000000,2.170000,14.570000,74.340000,595.680000,Hank,Weber,815-330-3376,Hank.Weber@marley.co.uk,59,0,1,0,1,1,0,1,Neutral,0,0,0,0,0,1,Santa Clara,U,Some college,0,Retired,Apartment,Missed Payment,201902,1.031561,1.054972,0.000000,0.000000,1.175444,1.414939,3,2,1_Training
754,505.630000,1013.920000,E,0.000000,14.870000,131.200000,0.000000,4.380000,29.490000,150.450000,685.570000,Leola,Mueller,816-637-0655,Leola.Mueller@blanca.biz,18,0,1,1,1,0,1,1,Neutral,1,1,0,0,1,0,Mountain View,S,Bachelors degree or more,0,Employed full-time,Apartment,Missed Payment,201902,1.076577,1.075880,0.000000,0.000000,1.355873,2.059758,3,2,1_Training
598,498.410000,431.150000,E,343.770000,8.950000,63.550000,31.010000,3.110000,20.900000,106.610000,625.920000,Bernadette,Yost,832-379-4016,Bernadette.Yost@carley.name,48,0,1,1,1,1,1,1,Positive,1,0,0,0,0,1,Santa Clara,S,Some college,Budget Payment Plan Members,Not currently employed,Apartment,Missed Payment,201902,1.077282,1.189029,1.062888,1.132176,1.255834,1.641384,3,2,1_Training
280,493.210000,986.900000,E,0.000000,5.620000,127.700000,0.000000,4.000000,26.920000,137.320000,657.450000,Angeline,Nicolas,614-320-3281,Angeline.Nicolas@aubrey.tv,17,0,1,0,1,1,1,0,Neutral,1,0,0,0,0,0,Palo Alto,S,Bachelors degree or more,High Flyers,Employed full-time,Condominium,Missed Payment,201901,0.986456,0.998964,0.000000,0.000000,1.333002,2.008544,3,1,1_Training
870,489.740000,858.260000,E,0.000000,14.870000,111.060000,0.000000,3.780000,25.420000,129.710000,644.870000,Lois,Eichmann,615-202-8579,Lois.Eichmann@reyes.com,26,0,0,0,1,0,1,0,Neutral,0,0,1,0,0,1,Santa Clara,S,Bachelors degree,Green Advocate,Not currently employed,Apartment,Missed Payment,201903,0.884932,0.943987,0.000000,0.000000,1.316760,1.996605,3,3,1_Training
382,480.700000,378.740000,E,86.210000,7.490000,55.830000,7.780000,2.130000,14.350000,73.230000,568.280000,Clemmie,McDermott,252-532-8734,Clemmie.McDermott@maddison.us,16,0,0,1,0,1,1,0,Negative,1,0,1,0,1,1,Santa Clara,S,Bachelors degree or more,Budget Payment Plan Members,Employed full-time,Condominium,Missed Payment,201905,0.961269,0.902063,1.008186,0.955694,1.182193,1.456145,3,5,2_Testing
392,467.500000,708.690000,D,165.190000,7.490000,104.460000,14.900000,3.810000,25.610000,130.660000,623.770000,Ian,OHara,254-680-9543,Ian.OHara@stephen.co.uk,18,0,1,1,1,0,0,1,Neutral,0,0,0,0,0,1,Mountain View,U,Bachelors degree or more,Budget Payment Plan Members,Employed full-time,Condominium,Missed Payment,201811,1.151106,1.104045,1.113590,1.072546,1.334267,1.904350,3,11,1_Training
794,458.830000,730.480000,E,0.000000,8.730000,94.520000,0.000000,3.100000,20.840000,106.350000,586.030000,Cesar,Schaefer,425-288-9325,Cesar.Schaefer@fermin.biz,30,0,1,0,0,1,1,0,Positive,1,0,1,0,0,1,Sunnyvale,U,Bachelors degree or more,Budget Payment Plan Members,Not currently employed,Apartment,Missed Payment,201901,0.998483,1.130208,0.000000,0.000000,1.277227,1.734467,3,1,1_Training
273,444.480000,807.950000,E,0.000000,8.730000,104.550000,0.000000,3.400000,22.870000,116.680000,584.030000,Penelope,Kerluke,305-956-2488,Penelope.Kerluke@wilton.tv,55,0,0,1,1,0,0,0,Negative,1,0,0,0,1,0,Cupertino,M,Some college,High Flyers,Unknown,Condominium,Missed Payment,201812,1.190666,1.255913,0.000000,0.000000,1.313962,1.768073,3,12,1_Training
444,420.260000,475.270000,E,0.000000,8.730000,61.500000,0.000000,2.110000,14.180000,72.340000,506.770000,Hank,Weber,815-330-3376,Hank.Weber@marley.co.uk,59,0,1,0,1,1,0,1,Neutral,0,0,0,0,0,1,Santa Clara,U,Some college,0,Retired,Apartment,Missed Payment,201901,1.029927,1.025534,0.000000,0.000000,1.205849,1.507511,3,1,1_Training
713,420.090000,315.080000,E,279.020000,7.490000,46.440000,25.170000,2.370000,15.970000,81.470000,517.530000,Matteo,Yundt,954-746-1310,Matteo.Yundt@lafayette.name,15,0,1,0,1,1,0,1,Positive,1,0,0,1,1,1,Santa Clara,U,Associate degree,Budget Payment Plan Members,Employed full-time,Apartment,Missed Payment,201812,1.032778,1.124228,0.961839,0.971608,1.231950,1.579135,3,12,2_Testing
236,407.200000,636.890000,E,0.000000,8.730000,82.410000,0.000000,2.730000,18.400000,93.880000,519.480000,Evangeline,Koelpin,662-441-9882,Evangeline.Koelpin@dannie.org,17,1,1,1,1,1,1,1,Positive,1,0,0,0,0,0,Santa Clara,M,Bachelors degree or more,0,Employed part-time,Condominium,Missed Payment,201902,1.076355,1.044076,0.000000,0.000000,1.275737,1.736598,3,2,2_Testing
217,400.180000,1634.230000,E,0.000000,34.930000,211.470000,0.000000,7.390000,49.740000,253.790000,703.710000,Jermey,Mohr,210-678-2130,Jermey.Mohr@connor.biz,34,0,1,0,0,0,0,0,Positive,1,0,0,0,0,0,Santa Clara,M,Associate degree,Green Advocate,Not currently employed,Condominium,Missed Payment,201809,1.015245,0.000000,0.000000,0.000000,1.758484,0.000000,0,9,1_Training
411,398.820000,810.810000,E,0.000000,8.730000,104.920000,0.000000,3.410000,22.940000,117.060000,538.820000,Broderick,Hauck,714-620-3992,Broderick.Hauck@floyd.co.uk,18,1,1,1,0,0,1,1,Negative,1,0,1,0,0,1,Santa Clara,S,Some college,Budget Payment Plan Members,Student,Apartment,Missed Payment,201902,1.046517,1.057817,0.000000,0.000000,1.351036,2.066001,3,2,1_Training
380,395.710000,1043.870000,E,0.000000,17.450000,135.080000,0.000000,4.580000,30.790000,157.100000,583.600000,Yvonne,Hodkiewicz,612-741-2250,Yvonne.Hodkiewicz@dina.name,55,1,1,0,1,1,1,1,Negative,0,0,1,0,1,0,Palo Alto,U,Associate degree,High Flyers,Employed full-time,Condominium,Missed Payment,201901,0.959386,0.970245,0.000000,0.000000,1.474817,2.245277,2,1,1_Training
382,390.430000,394.000000,E,85.510000,7.490000,58.080000,7.710000,2.200000,14.790000,75.480000,480.700000,Clemmie,McDermott,252-532-8734,Clemmie.McDermott@maddison.us,16,0,0,1,0,1,1,0,Negative,1,0,1,0,1,1,Santa Clara,S,Bachelors degree or more,Budget Payment Plan Members,Employed full-time,Condominium,Missed Payment,201904,0.994899,0.913404,0.986047,0.932192,1.231207,1.630726,3,4,1_Training
916,390.310000,1121.010000,D,0.000000,17.450000,145.060000,0.000000,4.880000,32.810000,167.380000,590.500000,Nichole,Johnston,513-893-9278,Nichole.Johnston@george.ca,15,0,0,0,0,1,1,0,Positive,0,0,1,0,0,0,Palo Alto,U,Associate degree,Budget Payment Plan Members,Employed part-time,Dormitory,Missed Payment,201904,1.062690,1.016230,0.000000,0.000000,1.512900,2.234852,2,4,1_Training
348,387.740000,1031.770000,E,0.000000,17.450000,133.510000,0.000000,4.530000,30.480000,155.490000,573.710000,Meda,Vandervort,660-428-7764,Meda.Vandervort@jared.io,17,1,1,0,0,0,1,1,Neutral,0,0,0,1,0,0,Mountain View,M,Some college,0,Employed part-time,Condominium,Missed Payment,201810,0.906859,1.021575,0.000000,0.000000,1.479626,2.350115,2,10,1_Training
311,386.310000,1164.750000,E,0.000000,5.620000,150.720000,0.000000,4.690000,31.560000,161.030000,578.900000,Jed,DuBuque,772-708-1264,Jed.DuBuque@weldon.biz,47,1,1,1,0,1,1,0,Neutral,1,1,0,0,1,0,Santa Clara,S,Some college,Budget Payment Plan Members,Retired,Condominium,Missed Payment,201902,1.061189,1.034141,0.000000,0.000000,1.498537,2.273733,2,2,1_Training
339,385.380000,754.940000,E,0.000000,14.870000,97.690000,0.000000,3.380000,22.720000,115.940000,524.040000,Darius,Dooley,419-291-9040,Darius.Dooley@rebeka.org,69,0,0,0,0,1,1,0,Negative,1,0,0,0,0,0,Santa Clara,M,Some college,Budget Payment Plan Members,Employed full-time  Student,Condominium,Missed Payment,201811,1.055358,1.092617,0.000000,0.000000,1.359801,2.062581,3,11,1_Training
545,384.400000,923.490000,D,0.000000,14.870000,119.500000,0.000000,4.030000,27.130000,138.400000,549.930000,Elmer,Morissette,941-343-4623,Elmer.Morissette@billy.org,36,0,1,1,1,1,1,0,Negative,1,0,0,0,0,1,Palo Alto,U,Less than 9th grade,Budget Payment Plan Members,Employed full-time,Apartment,Missed Payment,201903,0.837185,0.858690,0.000000,0.000000,1.430619,2.172177,2,3,1_Training
598,378.770000,400.220000,E,323.430000,8.950000,58.990000,29.170000,2.910000,19.610000,100.030000,498.410000,Bernadette,Yost,832-379-4016,Bernadette.Yost@carley.name,48,0,1,1,1,1,1,1,Positive,1,0,0,0,0,1,Santa Clara,S,Some college,Budget Payment Plan Members,Not currently employed,Apartment,Missed Payment,201901,1.086432,1.291407,1.056098,1.178838,1.315865,1.840985,3,1,1_Training
235,376.570000,954.310000,E,0.000000,14.870000,123.490000,0.000000,4.150000,27.930000,142.510000,547.010000,Carmine,Durgan,616-477-3448,Carmine.Durgan@ruthe.net,19,0,0,1,0,1,1,0,Negative,0,0,1,0,1,0,Palo Alto,U,Associate degree,0,Not currently employed,Condominium,Missed Payment,201903,0.902865,0.919705,0.000000,0.000000,1.452612,1.813553,2,3,2_Testing
367,367.620000,840.800000,E,197.680000,8.950000,123.930000,17.830000,4.520000,30.430000,155.240000,553.280000,Kennedi,Nitzsche,401-429-5507,Kennedi.Nitzsche@olin.us,31,1,1,1,0,0,0,1,Neutral,0,0,0,0,1,1,Palo Alto,S,Some college,High Flyers,Student,Condominium,Missed Payment,201904,1.045095,1.013688,1.040476,1.011151,1.505032,2.244635,2,4,1_Training
343,349.150000,1509.490000,D,359.060000,7.490000,222.500000,32.390000,7.870000,52.970000,270.250000,672.370000,Cyril,Kreiger,570-797-0513,Cyril.Kreiger@rasheed.info,29,0,1,0,0,1,0,1,Negative,1,1,0,0,1,0,Palo Alto,U,Associate degree,Budget Payment Plan Members,Employed full-time,Condominium,Missed Payment,201901,0.925103,0.949938,0.914174,0.934622,1.925734,1.974945,1,1,1_Training
422,342.990000,665.610000,E,0.000000,5.620000,86.130000,0.000000,2.750000,18.520000,94.500000,456.010000,Sydnee,Jacobs,401-885-8966,Sydnee.Jacobs@edwardo.me,21,0,1,0,1,1,1,0,Negative,1,0,1,0,1,0,Santa Clara,M,High school graduate,0,Employed full-time,Apartment,Missed Payment,201903,1.012335,0.987855,0.000000,0.000000,1.329514,1.963388,3,3,1_Training
645,341.920000,401.070000,E,0.000000,8.730000,51.900000,0.000000,1.820000,12.240000,62.450000,416.610000,Ewell,Kerluke,972-712-2684,Ewell.Kerluke@victor.com,46,1,1,0,0,1,0,0,Positive,1,0,0,0,1,1,Mountain View,U,Some high school,0,Retired,Apartment,Missed Payment,201905,0.941236,0.868436,0.000000,0.000000,1.218443,1.601504,3,5,1_Training
347,339.010000,906.170000,E,0.000000,14.870000,117.260000,0.000000,3.960000,26.670000,136.090000,501.780000,Hillary,Murphy,937-255-8773,Hillary.Murphy@dion.ca,76,1,1,0,0,0,0,0,Negative,1,1,0,0,1,1,Mountain View,S,Some high school,High Flyers,Employed full-time,Condominium,Missed Payment,201905,0.984529,0.925214,0.000000,0.000000,1.480133,2.158813,2,5,1_Training
754,337.180000,941.800000,E,0.000000,14.870000,121.870000,0.000000,4.100000,27.600000,140.840000,505.630000,Leola,Mueller,816-637-0655,Leola.Mueller@blanca.biz,18,0,1,1,1,0,1,1,Neutral,1,1,0,0,1,0,Mountain View,S,Bachelors degree or more,0,Employed full-time,Apartment,Missed Payment,201901,0.920167,1.053283,0.000000,0.000000,1.499585,2.376602,2,1,1_Training
444,335.950000,461.460000,E,0.000000,8.730000,59.710000,0.000000,2.050000,13.820000,70.500000,420.260000,Hank,Weber,815-330-3376,Hank.Weber@marley.co.uk,59,0,1,0,1,1,0,1,Neutral,0,0,0,0,0,1,Santa Clara,U,Some college,0,Retired,Apartment,Missed Payment,201812,1.008788,0.992238,0.000000,0.000000,1.250960,1.670770,3,12,1_Training
641,335.860000,680.860000,E,0.000000,8.730000,88.100000,0.000000,2.900000,19.550000,99.740000,455.150000,Otho,Daniel,406-449-8384,Otho.Daniel@jerome.io,15,1,0,0,0,1,0,1,Neutral,0,0,0,0,0,1,Cupertino,M,High school graduate,High Flyers,Employed full-time,Apartment,Missed Payment,201902,0.948194,1.072463,0.000000,0.000000,1.355178,2.114453,3,2,1_Training
794,331.460000,731.590000,E,0.000000,8.730000,94.670000,0.000000,3.100000,20.870000,106.500000,458.830000,Cesar,Schaefer,425-288-9325,Cesar.Schaefer@fermin.biz,30,0,1,0,0,1,1,0,Positive,1,0,1,0,0,1,Sunnyvale,U,Bachelors degree or more,Budget Payment Plan Members,Not currently employed,Apartment,Missed Payment,201812,1.197679,1.169353,0.000000,0.000000,1.384270,2.047526,3,12,2_Testing
288,330.720000,1058.620000,E,0.000000,17.450000,136.990000,0.000000,4.630000,31.180000,159.070000,520.970000,Dedrick,Maggio,562-699-3768,Dedrick.Maggio@jackson.us,37,1,0,0,1,0,1,0,Negative,0,0,1,0,0,0,Mountain View,U,Less than 9th grade,0,Student,Condominium,Missed Payment,201809,1.127019,0.000000,0.000000,0.000000,1.575260,0.000000,0,9,1_Training
392,330.000000,615.660000,D,148.340000,7.490000,90.750000,13.380000,3.350000,22.530000,114.970000,467.500000,Ian,OHara,254-680-9543,Ian.OHara@stephen.co.uk,18,0,1,1,1,0,0,1,Neutral,0,0,0,0,0,1,Mountain View,U,Bachelors degree or more,Budget Payment Plan Members,Employed full-time,Condominium,Missed Payment,201810,0.945482,1.271972,0.947981,1.279271,1.416667,2.531771,3,10,1_Training
280,326.810000,1000.450000,E,0.000000,5.620000,129.460000,0.000000,4.050000,27.270000,139.130000,493.210000,Angeline,Nicolas,614-320-3281,Angeline.Nicolas@aubrey.tv,17,0,1,0,1,1,1,0,Neutral,1,0,0,0,0,0,Palo Alto,S,Bachelors degree or more,High Flyers,Employed full-time,Condominium,Missed Payment,201812,1.009791,1.017176,0.000000,0.000000,1.509164,2.265618,2,12,1_Training
273,325.560000,678.570000,E,0.000000,8.730000,87.810000,0.000000,2.900000,19.490000,99.430000,444.480000,Penelope,Kerluke,305-956-2488,Penelope.Kerluke@wilton.tv,55,0,0,1,1,0,0,0,Negative,1,0,0,0,1,0,Cupertino,M,Some college,High Flyers,Unknown,Condominium,Missed Payment,201811,1.152110,1.106382,0.000000,0.000000,1.365278,2.048106,3,11,1_Training
713,323.230000,305.080000,E,290.090000,7.490000,44.970000,26.170000,2.360000,15.870000,80.980000,420.090000,Matteo,Yundt,954-746-1310,Matteo.Yundt@lafayette.name,15,0,1,0,1,1,0,1,Positive,1,0,0,1,1,1,Santa Clara,U,Associate degree,Budget Payment Plan Members,Employed full-time,Apartment,Missed Payment,201811,1.227736,1.174876,1.111158,1.058015,1.299663,1.782308,3,11,1_Training
870,316.820000,969.860000,E,0.000000,14.870000,125.500000,0.000000,4.210000,28.340000,144.580000,489.740000,Lois,Eichmann,615-202-8579,Lois.Eichmann@reyes.com,26,0,0,0,1,0,1,0,Neutral,0,0,1,0,0,1,Santa Clara,S,Bachelors degree,Green Advocate,Not currently employed,Apartment,Missed Payment,201902,1.135814,1.083106,0.000000,0.000000,1.545799,2.275885,2,2,1_Training
778,313.640000,322.870000,E,223.070000,8.950000,47.590000,20.120000,2.300000,15.480000,78.960000,408.080000,Jade,Grimes,408-441-0385,Jade.Grimes@blaise.us,28,0,1,0,0,0,0,0,Positive,1,0,0,0,1,0,Sunnyvale,U,Less than 9th grade,Budget Payment Plan Members,Employed full-time,Apartment,Missed Payment,201904,0.924361,0.875493,0.970123,0.933243,1.301110,1.943084,3,4,1_Training
747,308.080000,752.080000,E,0.000000,14.870000,97.320000,0.000000,3.370000,22.650000,115.550000,446.280000,Noemi,Bogisich,248-549-3519,Noemi.Bogisich@audrey.me,16,1,1,1,1,1,1,0,Positive,0,0,0,0,1,0,Sunnyvale,M,Associate degree,High Flyers,Not currently employed,Apartment,Missed Payment,201904,0.975752,0.880226,0.000000,0.000000,1.448585,1.722512,2,4,2_Testing
236,302.120000,591.710000,E,0.000000,8.730000,76.570000,0.000000,2.560000,17.220000,87.860000,407.200000,Evangeline,Koelpin,662-441-9882,Evangeline.Koelpin@dannie.org,17,1,1,1,1,1,1,1,Positive,1,0,0,0,0,0,Santa Clara,M,Bachelors degree or more,0,Employed part-time,Condominium,Missed Payment,201901,0.913288,1.048555,0.000000,0.000000,1.347809,2.130338,3,1,1_Training
382,299.660000,396.020000,E,86.720000,7.490000,58.370000,7.820000,2.210000,14.880000,75.900000,390.430000,Clemmie,McDermott,252-532-8734,Clemmie.McDermott@maddison.us,16,0,0,1,0,1,1,0,Negative,1,0,1,0,1,1,Santa Clara,S,Bachelors degree or more,Budget Payment Plan Members,Employed full-time,Condominium,Missed Payment,201903,0.843385,0.896189,0.881390,0.924487,1.302910,1.981543,3,3,2_Testing
502,299.080000,817.460000,E,0.000000,8.730000,105.780000,0.000000,3.440000,23.120000,117.940000,440.140000,Doris,Wuckert,252-584-0038,Doris.Wuckert@jarrett.org,55,0,1,0,0,1,0,1,Negative,1,0,0,0,0,1,Palo Alto,M,Bachelors degree or more,Budget Payment Plan Members,Employed full-time,Apartment,Missed Payment,201810,0.883101,1.305770,0.000000,0.000000,1.471646,2.795013,2,10,1_Training
311,287.410000,1027.790000,E,0.000000,5.620000,133.000000,0.000000,4.160000,27.980000,142.770000,458.170000,Jed,DuBuque,772-708-1264,Jed.DuBuque@weldon.biz,47,1,1,1,0,1,1,0,Neutral,1,1,0,0,1,0,Santa Clara,S,Some college,Budget Payment Plan Members,Retired,Condominium,Missed Payment,201809,1.131342,0.000000,0.000000,0.000000,1.594134,0.000000,0,9,1_Training
267,266.980000,589.440000,D,137.080000,7.490000,86.880000,12.360000,3.200000,21.550000,109.940000,398.470000,Libby,Greenfelder,303-996-7340,Libby.Greenfelder@jena.com,16,1,1,1,1,1,0,0,Neutral,1,1,0,0,0,1,Cupertino,M,Some college,Green Advocate,Not currently employed,Condominium,Missed Payment,201905,1.018436,0.930964,1.061155,0.986116,1.492509,2.145272,2,5,2_Testing
598,266.830000,368.380000,E,306.250000,8.950000,54.300000,27.620000,2.730000,18.350000,93.600000,378.770000,Bernadette,Yost,832-379-4016,Bernadette.Yost@carley.name,48,0,1,1,1,1,1,1,Positive,1,0,0,0,0,1,Santa Clara,S,Some college,Budget Payment Plan Members,Not currently employed,Apartment,Missed Payment,201812,1.154000,1.350944,1.088966,1.198036,1.419518,2.190097,3,12,1_Training
411,264.560000,774.770000,E,0.000000,8.730000,100.260000,0.000000,3.270000,22.000000,112.250000,398.820000,Broderick,Hauck,714-620-3992,Broderick.Hauck@floyd.co.uk,18,1,1,1,0,0,1,1,Negative,1,0,1,0,0,1,Santa Clara,S,Some college,Budget Payment Plan Members,Student,Apartment,Missed Payment,201901,0.916378,1.114328,0.000000,0.000000,1.507484,2.473098,2,1,1_Training
645,263.240000,426.110000,E,0.000000,8.730000,55.140000,0.000000,1.920000,12.890000,65.780000,341.920000,Ewell,Kerluke,972-712-2684,Ewell.Kerluke@victor.com,46,1,1,0,0,1,0,0,Positive,1,0,0,0,1,1,Mountain View,U,Some high school,0,Retired,Apartment,Missed Payment,201904,0.879466,0.882240,0.000000,0.000000,1.298891,1.945343,3,4,1_Training
339,253.030000,715.340000,E,0.000000,14.870000,92.560000,0.000000,3.220000,21.690000,110.660000,385.380000,Darius,Dooley,419-291-9040,Darius.Dooley@rebeka.org,69,0,0,0,0,1,1,0,Negative,1,0,0,0,0,0,Santa Clara,M,Some college,Budget Payment Plan Members,Employed full-time  Student,Condominium,Missed Payment,201810,1.028127,1.370208,0.000000,0.000000,1.523061,2.698614,2,10,2_Testing
444,252.280000,457.440000,E,0.000000,8.730000,59.190000,0.000000,2.040000,13.710000,69.960000,335.950000,Hank,Weber,815-330-3376,Hank.Weber@marley.co.uk,59,0,1,0,1,1,0,1,Neutral,0,0,0,0,0,1,Santa Clara,U,Some college,0,Retired,Apartment,Missed Payment,201811,0.970365,0.994240,0.000000,0.000000,1.331655,2.015902,3,11,1_Training
371,247.100000,461.630000,C,0.000000,8.730000,59.730000,0.000000,2.050000,13.820000,70.520000,331.440000,Reese,Wunsch,201-920-0081,Reese.Wunsch@loraine.ca,21,1,0,0,1,1,1,1,Negative,1,0,1,0,1,0,Palo Alto,U,Associate degree,Budget Payment Plan Members,Retired,Condominium,Missed Payment,201810,0.929506,1.027557,0.000000,0.000000,1.341319,2.070508,3,10,1_Training
659,243.540000,596.160000,E,0.000000,8.730000,77.140000,0.000000,2.580000,17.340000,88.450000,349.330000,Sydnie,Huels,203-363-0229,Sydnie.Huels@christine.me,72,0,1,0,1,1,0,1,Negative,1,0,0,1,1,1,Sunnyvale,M,Bachelors degree,High Flyers,Employed full-time,Apartment,Missed Payment,201903,0.864075,0.888725,0.000000,0.000000,1.434384,1.395199,2,3,1_Training
713,239.870000,248.490000,E,261.070000,7.490000,36.630000,23.550000,2.030000,13.660000,69.700000,323.230000,Matteo,Yundt,954-746-1310,Matteo.Yundt@lafayette.name,15,0,1,0,1,1,0,1,Positive,1,0,0,1,1,1,Santa Clara,U,Associate degree,Budget Payment Plan Members,Employed full-time,Apartment,Missed Payment,201810,0.865156,1.055951,0.841184,1.036102,1.347522,2.171466,3,10,1_Training
727,235.340000,363.490000,D,342.620000,8.950000,53.580000,30.900000,2.800000,18.860000,96.240000,350.440000,Logan,Volkman,585-217-8255,Logan.Volkman@edgar.co.uk,29,0,1,1,1,1,0,1,Neutral,0,0,0,0,0,1,Cupertino,M,Bachelors degree,Budget Payment Plan Members,Employed full-time,Apartment,Missed Payment,201901,1.011127,1.022638,1.000584,0.991884,1.489080,2.271454,2,1,1_Training
652,233.370000,748.900000,D,0.000000,5.620000,96.910000,0.000000,3.080000,20.700000,105.600000,359.670000,Ophelia,Beatty,918-338-2182,Ophelia.Beatty@duane.com,48,0,1,1,1,1,0,1,Positive,0,0,0,0,0,0,Sunnyvale,M,Bachelors degree or more,0,Unknown,Apartment,Missed Payment,201905,1.079885,1.038600,0.000000,0.000000,1.541201,2.240935,2,5,1_Training
